trial,state,value,seconds,elapsed_s,running_best,model,strategy
90,,0.42912343509318845,0.732604,72.99386699999998,0.4293382311363143,Logistic Regression,FLAML
91,,0.42913284838506555,0.837913,73.83177999999998,0.4293382311363143,Logistic Regression,FLAML
92,,0.4288669889898567,0.755929,74.58770899999998,0.4293382311363143,Logistic Regression,FLAML
93,,0.42917645736313914,0.776777,75.36448599999997,0.4293382311363143,Logistic Regression,FLAML
94,,0.4290212750384848,0.798195,76.16268099999998,0.4293382311363143,Logistic Regression,FLAML
95,,0.429328670334671,0.799841,76.96252199999998,0.4293382311363143,Logistic Regression,FLAML
96,,0.42927140872776354,0.745536,77.70805799999998,0.4293382311363143,Logistic Regression,FLAML
97,,0.42903593669647516,0.760588,78.46864599999998,0.4293382311363143,Logistic Regression,FLAML
98,,0.4292063073283204,0.803863,79.27250899999999,0.4293382311363143,Logistic Regression,FLAML
99,,0.42933496838684465,0.784477,80.05698599999998,0.4293382311363143,Logistic Regression,FLAML
100,,0.4292520317773189,0.766499,80.82348499999998,0.4293382311363143,Logistic Regression,FLAML
101,,0.4289081503999004,0.773529,81.59701399999997,0.4293382311363143,Logistic Regression,FLAML
102,,0.42909140591538947,0.7997,82.39671399999997,0.4293382311363143,Logistic Regression,FLAML
103,,0.429216183012947,0.754697,83.15141099999997,0.4293382311363143,Logistic Regression,FLAML
104,,0.42918244676960143,0.825568,83.97697899999997,0.4293382311363143,Logistic Regression,FLAML
105,,0.4289443201300383,0.76011,84.73708899999997,0.4293382311363143,Logistic Regression,FLAML
106,,0.4290550760126722,0.775607,85.51269599999996,0.4293382311363143,Logistic Regression,FLAML
107,,0.4292156502949956,0.808239,86.32093499999996,0.4293382311363143,Logistic Regression,FLAML
108,,0.4289342506156171,0.782581,87.10351599999996,0.4293382311363143,Logistic Regression,FLAML
109,,0.4291119511729023,0.784862,87.88837799999996,0.4293382311363143,Logistic Regression,FLAML
110,,0.42897133542831484,0.748312,88.63668999999996,0.4293382311363143,Logistic Regression,FLAML
111,,0.4289535686354263,0.778707,89.41539699999996,0.4293382311363143,Logistic Regression,FLAML
112,,0.4286911982367642,0.8454,90.26079699999995,0.4293382311363143,Logistic Regression,FLAML
113,,0.4292251290792201,0.801254,91.06205099999995,0.4293382311363143,Logistic Regression,FLAML
114,,0.42925822482194786,0.834615,91.89666599999995,0.4293382311363143,Logistic Regression,FLAML
115,,0.42897825810434215,0.793357,92.69002299999995,0.4293382311363143,Logistic Regression,FLAML
116,,0.42835773618752415,0.725966,93.41598899999995,0.4293382311363143,Logistic Regression,FLAML
117,,0.42911401452001025,0.819307,94.23529599999995,0.4293382311363143,Logistic Regression,FLAML
118,,0.42898048467978067,0.786926,95.02222199999994,0.4293382311363143,Logistic Regression,FLAML
119,,0.42919625712853415,0.750291,95.77251299999995,0.4293382311363143,Logistic Regression,FLAML
120,,0.4290790617667913,0.75067,96.52318299999995,0.4293382311363143,Logistic Regression,FLAML
121,,0.42901497682848816,0.769127,97.29230999999994,0.4293382311363143,Logistic Regression,FLAML
122,,0.42593932410263546,0.819282,98.11159199999994,0.4293382311363143,Logistic Regression,FLAML
123,,0.4291211414094606,0.777689,98.88928099999994,0.4293382311363143,Logistic Regression,FLAML
124,,0.42934486786948645,0.795625,99.68490599999994,0.42934486786948645,Logistic Regression,FLAML
125,,0.4293382311363143,0.79821,100.48311599999994,0.42934486786948645,Logistic Regression,FLAML
126,,0.42919731589528715,0.780022,101.26313799999994,0.42934486786948645,Logistic Regression,FLAML
127,,0.4293136325513644,0.774919,102.03805699999994,0.42934486786948645,Logistic Regression,FLAML
128,,0.42925955008781064,0.797925,102.83598199999994,0.42934486786948645,Logistic Regression,FLAML
129,,0.42911652411162954,0.786169,103.62215099999995,0.42934486786948645,Logistic Regression,FLAML
130,,0.42907883471769953,0.794511,104.41666199999995,0.42934486786948645,Logistic Regression,FLAML
131,,0.4290642951633898,0.780177,105.19683899999994,0.42934486786948645,Logistic Regression,FLAML
132,,0.42925963345348866,0.77641,105.97324899999994,0.42934486786948645,Logistic Regression,FLAML
133,,0.4291429724099007,0.841914,106.81516299999994,0.42934486786948645,Logistic Regression,FLAML
134,,0.42916254946434146,0.783213,107.59837599999994,0.42934486786948645,Logistic Regression,FLAML
135,,0.42927126371844465,0.773351,108.37172699999995,0.42934486786948645,Logistic Regression,FLAML
136,,0.4292293522888862,0.763811,109.13553799999995,0.42934486786948645,Logistic Regression,FLAML
137,,0.42928563760916844,0.759609,109.89514699999995,0.42934486786948645,Logistic Regression,FLAML
138,,0.42907429160543814,0.820632,110.71577899999996,0.42934486786948645,Logistic Regression,FLAML
139,,0.4292315340867743,0.75818,111.47395899999995,0.42934486786948645,Logistic Regression,FLAML
140,,0.42922893508287435,0.760282,112.23424099999995,0.42934486786948645,Logistic Regression,FLAML
141,,0.4293175566484427,0.821772,113.05601299999995,0.42934486786948645,Logistic Regression,FLAML
142,,0.4293107982159343,0.78345,113.83946299999995,0.42934486786948645,Logistic Regression,FLAML
143,,0.429287285203233,0.754237,114.59369999999996,0.42934486786948645,Logistic Regression,FLAML
144,,0.4292380691635185,1.280094,115.87379399999996,0.42934486786948645,Logistic Regression,FLAML
145,,0.4291883965870409,0.77734,116.65113399999996,0.42934486786948645,Logistic Regression,FLAML
146,,0.42912816148785665,0.809469,117.46060299999996,0.42934486786948645,Logistic Regression,FLAML
147,,0.42914984388582256,0.746614,118.20721699999996,0.42934486786948645,Logistic Regression,FLAML
148,,0.4291944276696458,0.824774,119.03199099999996,0.42934486786948645,Logistic Regression,FLAML
149,,0.4292952529589072,0.792711,119.82470199999996,0.42934486786948645,Logistic Regression,FLAML
150,,0.42915497373565814,0.775117,120.59981899999995,0.42934486786948645,Logistic Regression,FLAML
151,,0.42926029484382133,0.887608,121.48742699999995,0.42934486786948645,Logistic Regression,FLAML
152,,0.4291964775917478,0.857317,122.34474399999995,0.42934486786948645,Logistic Regression,FLAML
153,,0.4293146862924366,0.779626,123.12436999999994,0.42934486786948645,Logistic Regression,FLAML
154,,0.429221805985948,0.814696,123.93906599999994,0.42934486786948645,Logistic Regression,FLAML
155,,0.42919715937252123,0.766998,124.70606399999994,0.42934486786948645,Logistic Regression,FLAML
156,,0.42914330048783483,0.754954,125.46101799999994,0.42934486786948645,Logistic Regression,FLAML
157,,0.4291225057394595,0.850185,126.31120299999994,0.42934486786948645,Logistic Regression,FLAML
158,,0.4291793257375725,0.871689,127.18289199999994,0.42934486786948645,Logistic Regression,FLAML
159,,0.4291207002804472,0.747995,127.93088699999994,0.42934486786948645,Logistic Regression,FLAML
160,,0.4291852747206259,0.766123,128.69700999999995,0.42934486786948645,Logistic Regression,FLAML
161,,0.4292942289230542,0.819175,129.51618499999995,0.42934486786948645,Logistic Regression,FLAML
162,,0.4292893049092689,0.774295,130.29047999999995,0.42934486786948645,Logistic Regression,FLAML
163,,0.426958655299216,0.998065,131.28854499999994,0.42934486786948645,Logistic Regression,FLAML
164,,0.42918418480639,0.832373,132.12091799999993,0.42934486786948645,Logistic Regression,FLAML
165,,0.42922638144329883,0.725859,132.84677699999995,0.42934486786948645,Logistic Regression,FLAML
166,,0.4291152734923546,0.78891,133.63568699999993,0.42934486786948645,Logistic Regression,FLAML
167,,0.429191146912838,0.74938,134.38506699999994,0.42934486786948645,Logistic Regression,FLAML
168,,0.4292272737203264,0.827982,135.21304899999993,0.42934486786948645,Logistic Regression,FLAML
169,,0.4287977222315195,0.736314,135.94936299999992,0.42934486786948645,Logistic Regression,FLAML
170,,0.42926594284159475,0.776138,136.72550099999992,0.42934486786948645,Logistic Regression,FLAML
171,,0.4291856396613119,0.807391,137.53289199999992,0.42934486786948645,Logistic Regression,FLAML
172,,0.42928395902111216,0.75209,138.28498199999993,0.42934486786948645,Logistic Regression,FLAML
173,,0.42923022149827667,0.787823,139.07280499999993,0.42934486786948645,Logistic Regression,FLAML
174,,0.42806445297143353,0.934458,140.00726299999994,0.42934486786948645,Logistic Regression,FLAML
175,,0.4292566663046679,0.764334,140.77159699999993,0.42934486786948645,Logistic Regression,FLAML
176,,0.4292457390034379,0.799663,141.57125999999994,0.42934486786948645,Logistic Regression,FLAML
177,,0.4290578271193019,0.809109,142.38036899999994,0.42934486786948645,Logistic Regression,FLAML
178,,0.4291612659644352,0.811287,143.19165599999994,0.42934486786948645,Logistic Regression,FLAML
179,,0.42921908364807404,0.744573,143.93622899999994,0.42934486786948645,Logistic Regression,FLAML
180,,0.42920504023693945,0.781062,144.71729099999993,0.42934486786948645,Logistic Regression,FLAML
181,,0.42926543262785577,0.80483,145.52212099999994,0.42934486786948645,Logistic Regression,FLAML
182,,0.42927206883353414,0.764649,146.28676999999993,0.42934486786948645,Logistic Regression,FLAML
183,,0.42924903413369836,0.787665,147.07443499999994,0.42934486786948645,Logistic Regression,FLAML
184,,0.42925658897252156,0.78885,147.86328499999993,0.42934486786948645,Logistic Regression,FLAML
185,,0.42933820871777173,0.760162,148.62344699999994,0.42934486786948645,Logistic Regression,FLAML
186,,0.4292101373352563,0.768911,149.39235799999994,0.42934486786948645,Logistic Regression,FLAML
187,,0.4293229511164995,0.796973,150.18933099999995,0.42934486786948645,Logistic Regression,FLAML
188,,0.4293290086657429,0.806287,150.99561799999995,0.42934486786948645,Logistic Regression,FLAML
189,,0.42918275745740386,0.802467,151.79808499999996,0.42934486786948645,Logistic Regression,FLAML
190,,0.42922033832456075,0.794137,152.59222199999996,0.42934486786948645,Logistic Regression,FLAML
191,,0.42925259392658605,0.787102,153.37932399999997,0.42934486786948645,Logistic Regression,FLAML
192,,0.4292856816537394,0.797552,154.17687599999996,0.42934486786948645,Logistic Regression,FLAML
193,,0.42923452173301807,0.746461,154.92333699999998,0.42934486786948645,Logistic Regression,FLAML
194,,0.429287903204514,0.847595,155.770932,0.42934486786948645,Logistic Regression,FLAML
195,,0.4292818257110988,0.781489,156.55242099999998,0.42934486786948645,Logistic Regression,FLAML
196,,0.4292403293658678,0.771157,157.32357799999997,0.42934486786948645,Logistic Regression,FLAML
197,,0.42922015485456444,0.754063,158.07764099999997,0.42934486786948645,Logistic Regression,FLAML
198,,0.4291405953340785,0.851088,158.92872899999998,0.42934486786948645,Logistic Regression,FLAML
199,,0.4293027524503968,0.775298,159.70402699999997,0.42934486786948645,Logistic Regression,FLAML
200,,0.429208226277705,0.813979,160.51800599999996,0.42934486786948645,Logistic Regression,FLAML
201,,0.42918678404532257,0.776935,161.29494099999997,0.42934486786948645,Logistic Regression,FLAML
202,,0.4292106958101536,0.820749,162.11568999999997,0.42934486786948645,Logistic Regression,FLAML
203,,0.42929237143209403,0.751255,162.86694499999996,0.42934486786948645,Logistic Regression,FLAML
204,,0.42915146713868485,0.782369,163.64931399999995,0.42934486786948645,Logistic Regression,FLAML
205,,0.4292787059848477,0.844267,164.49358099999995,0.42934486786948645,Logistic Regression,FLAML
206,,0.4292369408744417,0.745565,165.23914599999995,0.42934486786948645,Logistic Regression,FLAML
207,,0.42920163033149156,0.792432,166.03157799999994,0.42934486786948645,Logistic Regression,FLAML
208,,0.42934051524840894,0.838095,166.86967299999995,0.42934486786948645,Logistic Regression,FLAML
209,,0.42928552324495706,0.74087,167.61054299999995,0.42934486786948645,Logistic Regression,FLAML
210,,0.4292049190537577,0.76571,168.37625299999996,0.42934486786948645,Logistic Regression,FLAML
211,,0.4292341074358905,0.764965,169.14121799999995,0.42934486786948645,Logistic Regression,FLAML
212,,0.42907403016352946,0.759047,169.90026499999996,0.42934486786948645,Logistic Regression,FLAML
213,,0.4291101909481277,0.809813,170.71007799999995,0.42934486786948645,Logistic Regression,FLAML
214,,0.42923189879730456,0.77879,171.48886799999994,0.42934486786948645,Logistic Regression,FLAML
215,,0.42911450723808725,0.812161,172.30102899999994,0.42934486786948645,Logistic Regression,FLAML
216,,0.4292500638342445,0.783054,173.08408299999994,0.42934486786948645,Logistic Regression,FLAML
217,,0.42917210736662875,0.797314,173.88139699999994,0.42934486786948645,Logistic Regression,FLAML
218,,0.42931866049764195,0.825012,174.70640899999992,0.42934486786948645,Logistic Regression,FLAML
219,,0.4290638497599771,0.808298,175.51470699999993,0.42934486786948645,Logistic Regression,FLAML
220,,0.4292257073131371,0.747746,176.26245299999994,0.42934486786948645,Logistic Regression,FLAML
221,,0.42930803458062505,0.826868,177.08932099999993,0.42934486786948645,Logistic Regression,FLAML
222,,0.4291484107131797,0.801356,177.89067699999993,0.42934486786948645,Logistic Regression,FLAML
223,,0.42922738706057545,0.779777,178.67045399999992,0.42934486786948645,Logistic Regression,FLAML
224,,0.42932048042014515,0.774812,179.44526599999992,0.42934486786948645,Logistic Regression,FLAML
225,,0.4291336471648703,0.848909,180.2941749999999,0.42934486786948645,Logistic Regression,FLAML
226,,0.42922592457407394,0.747154,181.0413289999999,0.42934486786948645,Logistic Regression,FLAML
227,,0.4291967162956378,0.787404,181.82873299999991,0.42934486786948645,Logistic Regression,FLAML
228,,0.4292846997696313,0.782484,182.61121699999993,0.42934486786948645,Logistic Regression,FLAML
229,,0.4292627258921331,0.764855,183.37607199999994,0.42934486786948645,Logistic Regression,FLAML
230,,0.42918253527817446,0.800554,184.17662599999994,0.42934486786948645,Logistic Regression,FLAML
231,,0.42908459827310264,0.816416,184.99304199999995,0.42934486786948645,Logistic Regression,FLAML
232,,0.4292228004521505,0.761973,185.75501499999996,0.42934486786948645,Logistic Regression,FLAML
233,,0.4293494684579966,0.791553,186.54656799999995,0.4293494684579966,Logistic Regression,FLAML
234,,0.42934486786948645,0.804288,187.35085599999996,0.4293494684579966,Logistic Regression,FLAML
235,,0.42921280625190267,0.754491,188.10534699999997,0.4293494684579966,Logistic Regression,FLAML
236,,0.4291662319585234,0.784847,188.89019399999998,0.4293494684579966,Logistic Regression,FLAML
237,,0.4292650151020129,0.760552,189.65074599999997,0.4293494684579966,Logistic Regression,FLAML
238,,0.42919273778447115,0.826938,190.47768399999998,0.4293494684579966,Logistic Regression,FLAML
239,,0.4292210661022034,0.841569,191.31925299999997,0.4293494684579966,Logistic Regression,FLAML
240,,0.429285965779641,0.792264,192.11151699999996,0.4293494684579966,Logistic Regression,FLAML
241,,0.42928268966016514,0.849532,192.96104899999997,0.4293494684579966,Logistic Regression,FLAML
242,,0.42920735950874533,0.772529,193.73357799999997,0.4293494684579966,Logistic Regression,FLAML
243,,0.42922288451439167,0.786977,194.52055499999997,0.4293494684579966,Logistic Regression,FLAML
244,,0.4292939850870465,0.778102,195.29865699999996,0.4293494684579966,Logistic Regression,FLAML
245,,0.4291909517924318,0.801896,196.10055299999996,0.4293494684579966,Logistic Regression,FLAML
246,,0.42928015643173495,0.745233,196.84578599999998,0.4293494684579966,Logistic Regression,FLAML
247,,0.4292780332515651,0.808427,197.65421299999997,0.4293494684579966,Logistic Regression,FLAML
248,,0.42925558964792926,0.784832,198.43904499999996,0.4293494684579966,Logistic Regression,FLAML
249,,0.42925943771878466,0.749404,199.18844899999996,0.4293494684579966,Logistic Regression,FLAML
250,,0.4293059061383005,0.777772,199.96622099999996,0.4293494684579966,Logistic Regression,FLAML
251,,0.4293066144761754,0.801914,200.76813499999997,0.4293494684579966,Logistic Regression,FLAML
252,,0.4291481743635683,0.802165,201.57029999999997,0.4293494684579966,Logistic Regression,FLAML
253,,0.42931914490902096,0.770688,202.34098799999998,0.4293494684579966,Logistic Regression,FLAML
254,,0.4292038382728056,0.77451,203.11549799999997,0.4293494684579966,Logistic Regression,FLAML
255,,0.42928452114474425,0.805794,203.92129199999997,0.4293494684579966,Logistic Regression,FLAML
256,,0.42917738467859506,0.76934,204.69063199999997,0.4293494684579966,Logistic Regression,FLAML
257,,0.42931269342987594,0.799494,205.49012599999998,0.4293494684579966,Logistic Regression,FLAML
258,,0.42925697210935826,0.7897,206.27982599999999,0.4293494684579966,Logistic Regression,FLAML
259,,0.42915645362349064,0.787979,207.067805,0.4293494684579966,Logistic Regression,FLAML
260,,0.4293322867919381,0.827783,207.895588,0.4293494684579966,Logistic Regression,FLAML
261,,0.42929393163605667,0.770503,208.666091,0.4293494684579966,Logistic Regression,FLAML
262,,0.4292069940979184,0.782687,209.448778,0.4293494684579966,Logistic Regression,FLAML
263,,0.429305654119475,0.784748,210.233526,0.4293494684579966,Logistic Regression,FLAML
264,,0.42927103820590534,0.778351,211.011877,0.4293494684579966,Logistic Regression,FLAML
265,,0.42928010845297093,0.811027,211.822904,0.4293494684579966,Logistic Regression,FLAML
266,,0.42921026801978,0.766649,212.589553,0.4293494684579966,Logistic Regression,FLAML
267,,0.4291892204212496,0.77148,213.361033,0.4293494684579966,Logistic Regression,FLAML
268,,0.4293133259951654,0.811661,214.17269399999998,0.4293494684579966,Logistic Regression,FLAML
269,,0.4293268570231767,0.760234,214.93292799999998,0.4293494684579966,Logistic Regression,FLAML
270,,0.4291424181708547,0.786154,215.719082,0.4293494684579966,Logistic Regression,FLAML
271,,0.4293033498911975,0.780778,216.49985999999998,0.4293494684579966,Logistic Regression,FLAML
272,,0.4291892083235182,0.80798,217.30783999999997,0.4293494684579966,Logistic Regression,FLAML
273,,0.4292216342469078,0.797423,218.10526299999998,0.4293494684579966,Logistic Regression,FLAML
274,,0.42918157292796555,0.752433,218.85769599999998,0.4293494684579966,Logistic Regression,FLAML
275,,0.4291829211708557,0.815811,219.67350699999997,0.4293494684579966,Logistic Regression,FLAML
276,,0.4292694743580734,0.742758,220.41626499999998,0.4293494684579966,Logistic Regression,FLAML
277,,0.42913847242864334,0.797403,221.21366799999998,0.4293494684579966,Logistic Regression,FLAML
278,,0.4293080100916591,0.84215,222.055818,0.4293494684579966,Logistic Regression,FLAML
279,,0.42921056752021175,0.743951,222.799769,0.4293494684579966,Logistic Regression,FLAML
280,,0.42918020580004096,0.772046,223.571815,0.4293494684579966,Logistic Regression,FLAML
281,,0.4291919778349331,0.861118,224.432933,0.4293494684579966,Logistic Regression,FLAML
282,,0.4292316020531981,0.783642,225.21657499999998,0.4293494684579966,Logistic Regression,FLAML
283,,0.4292598756151336,0.741817,225.95839199999998,0.4293494684579966,Logistic Regression,FLAML
284,,0.4291854115371609,0.818536,226.77692799999997,0.4293494684579966,Logistic Regression,FLAML
285,,0.42922995404492564,0.853972,227.63089999999997,0.4293494684579966,Logistic Regression,FLAML
286,,0.42930974894259855,0.791179,228.42207899999997,0.4293494684579966,Logistic Regression,FLAML
287,,0.4291964061988101,0.764677,229.18675599999997,0.4293494684579966,Logistic Regression,FLAML
288,,0.4293027033788744,0.761816,229.94857199999998,0.4293494684579966,Logistic Regression,FLAML
289,,0.4291742473569369,0.812135,230.760707,0.4293494684579966,Logistic Regression,FLAML
290,,0.42934895984231886,0.762403,231.52311,0.4293494684579966,Logistic Regression,FLAML
291,,0.4293193484478031,0.788175,232.311285,0.4293494684579966,Logistic Regression,FLAML
292,,0.42926914508688135,0.807411,233.118696,0.4293494684579966,Logistic Regression,FLAML
293,,0.42925947869875775,0.847712,233.966408,0.4293494684579966,Logistic Regression,FLAML
294,,0.4292536373564951,0.762974,234.72938200000002,0.4293494684579966,Logistic Regression,FLAML
295,,0.429159246087772,0.837791,235.56717300000003,0.4293494684579966,Logistic Regression,FLAML
296,,0.42928689872317105,0.739711,236.30688400000003,0.4293494684579966,Logistic Regression,FLAML
297,,0.4292571007037698,0.750556,237.05744,0.4293494684579966,Logistic Regression,FLAML
298,,0.42915596367887227,0.824608,237.88204800000003,0.4293494684579966,Logistic Regression,FLAML
299,,0.4291505090702958,0.804952,238.687,0.4293494684579966,Logistic Regression,FLAML
300,,0.42931917678676196,0.755517,239.442517,0.4293494684579966,Logistic Regression,FLAML
301,,0.42925323073633387,0.755076,240.197593,0.4293494684579966,Logistic Regression,FLAML
302,,0.42918264465605654,0.830996,241.028589,0.4293494684579966,Logistic Regression,FLAML
303,,0.4292156025453804,0.767919,241.79650800000002,0.4293494684579966,Logistic Regression,FLAML
304,,0.4291117669572226,0.809258,242.60576600000002,0.4293494684579966,Logistic Regression,FLAML
305,,0.4292549244521353,0.801179,243.406945,0.4293494684579966,Logistic Regression,FLAML
306,,0.42914635397300677,0.752818,244.159763,0.4293494684579966,Logistic Regression,FLAML
307,,0.42925974778635445,0.745144,244.904907,0.4293494684579966,Logistic Regression,FLAML
308,,0.4291873444814501,0.799342,245.704249,0.4293494684579966,Logistic Regression,FLAML
309,,0.4290734969003374,0.77642,246.480669,0.4293494684579966,Logistic Regression,FLAML
310,,0.4292834156741665,0.758427,247.23909600000002,0.4293494684579966,Logistic Regression,FLAML
311,,0.42928099922003793,0.773552,248.012648,0.4293494684579966,Logistic Regression,FLAML
312,,0.42925993343341085,0.803156,248.815804,0.4293494684579966,Logistic Regression,FLAML
313,,0.4292514629379685,0.772733,249.588537,0.4293494684579966,Logistic Regression,FLAML
314,,0.429249794416275,0.780067,250.368604,0.4293494684579966,Logistic Regression,FLAML
315,,0.4292652272366722,0.835171,251.203775,0.4293494684579966,Logistic Regression,FLAML
316,,0.4292624394264119,0.822532,252.026307,0.4293494684579966,Logistic Regression,FLAML
317,,0.42931141971256986,0.755054,252.781361,0.4293494684579966,Logistic Regression,FLAML
318,,0.4291727368196184,0.79421,253.575571,0.4293494684579966,Logistic Regression,FLAML
319,,0.429288624501108,0.773252,254.348823,0.4293494684579966,Logistic Regression,FLAML
320,,0.42919173161000823,0.783806,255.132629,0.4293494684579966,Logistic Regression,FLAML
321,,0.4292655648578246,0.737609,255.870238,0.4293494684579966,Logistic Regression,FLAML
322,,0.42914137078223796,0.83591,256.706148,0.4293494684579966,Logistic Regression,FLAML
323,,0.4292748117504428,0.781011,257.48715899999996,0.4293494684579966,Logistic Regression,FLAML
324,,0.42928007251708106,0.752605,258.239764,0.4293494684579966,Logistic Regression,FLAML
325,,0.4292417258397361,0.834857,259.074621,0.4293494684579966,Logistic Regression,FLAML
326,,0.4293169660991955,0.762799,259.83741999999995,0.4293494684579966,Logistic Regression,FLAML
327,,0.42931363734550637,0.747151,260.5845709999999,0.4293494684579966,Logistic Regression,FLAML
328,,0.4292034378681417,0.781228,261.3657989999999,0.4293494684579966,Logistic Regression,FLAML
329,,0.4291993629804509,0.847569,262.21336799999995,0.4293494684579966,Logistic Regression,FLAML
330,,0.4292992915505587,0.750974,262.96434199999993,0.4293494684579966,Logistic Regression,FLAML
331,,0.42933397797466494,0.776767,263.74110899999994,0.4293494684579966,Logistic Regression,FLAML
332,,0.4292120901204759,0.814551,264.55565999999993,0.4293494684579966,Logistic Regression,FLAML
333,,0.42920351840400756,0.779378,265.33503799999994,0.4293494684579966,Logistic Regression,FLAML
334,,0.42931459678196865,0.763739,266.0987769999999,0.4293494684579966,Logistic Regression,FLAML
335,,0.4292240463422734,0.788861,266.8876379999999,0.4293494684579966,Logistic Regression,FLAML
336,,0.42928212808025595,0.801729,267.68936699999995,0.4293494684579966,Logistic Regression,FLAML
337,,0.4292853134533719,0.762378,268.45174499999996,0.4293494684579966,Logistic Regression,FLAML
338,,0.4291932814413782,0.789404,269.24114899999995,0.4293494684579966,Logistic Regression,FLAML
339,,0.42916986046086736,0.863834,270.10498299999995,0.4293494684579966,Logistic Regression,FLAML
340,,0.4293320906309785,0.776672,270.88165499999997,0.4293494684579966,Logistic Regression,FLAML
341,,0.4292929599650452,0.789269,271.67092399999996,0.4293494684579966,Logistic Regression,FLAML
342,,0.4292040575756166,0.854233,272.525157,0.4293494684579966,Logistic Regression,FLAML
343,,0.4293362977985627,0.772524,273.29768099999995,0.4293494684579966,Logistic Regression,FLAML
344,,0.429345334594555,0.778257,274.07593799999995,0.4293494684579966,Logistic Regression,FLAML
345,,0.4292921585455254,0.7922,274.86813799999993,0.4293494684579966,Logistic Regression,FLAML
346,,0.4292633696446923,0.803408,275.6715459999999,0.4293494684579966,Logistic Regression,FLAML
347,,0.4293186292517089,0.75263,276.42417599999993,0.4293494684579966,Logistic Regression,FLAML
348,,0.4291503065021849,0.776017,277.20019299999996,0.4293494684579966,Logistic Regression,FLAML
349,,0.4291684598791566,0.845382,278.04557499999993,0.4293494684579966,Logistic Regression,FLAML
350,,0.4292912388791355,0.743608,278.7891829999999,0.4293494684579966,Logistic Regression,FLAML
351,,0.4292893445212673,0.760056,279.54923899999994,0.4293494684579966,Logistic Regression,FLAML
352,,0.4291656356399809,0.811109,280.36034799999993,0.4293494684579966,Logistic Regression,FLAML
353,,0.42931540248011624,0.770606,281.1309539999999,0.4293494684579966,Logistic Regression,FLAML
354,,0.4292012936639778,0.782898,281.9138519999999,0.4293494684579966,Logistic Regression,FLAML
355,,0.4291757383273034,0.810088,282.7239399999999,0.4293494684579966,Logistic Regression,FLAML
356,,0.4292911622453661,0.796621,283.52056099999993,0.4293494684579966,Logistic Regression,FLAML
357,,0.4292313667629924,0.802966,284.32352699999996,0.4293494684579966,Logistic Regression,FLAML
358,,0.42928369861236176,0.736457,285.05998399999993,0.4293494684579966,Logistic Regression,FLAML
359,,0.42934473850411364,0.8006,285.8605839999999,0.4293494684579966,Logistic Regression,FLAML
360,,0.42913788055701235,0.793344,286.6539279999999,0.4293494684579966,Logistic Regression,FLAML
361,,0.4291457075675522,0.785596,287.4395239999999,0.4293494684579966,Logistic Regression,FLAML
362,,0.4293418864019787,0.798197,288.2377209999999,0.4293494684579966,Logistic Regression,FLAML
363,,0.4293255105880807,0.762425,289.0001459999999,0.4293494684579966,Logistic Regression,FLAML
364,,0.4291556289294989,0.77756,289.7777059999999,0.4293494684579966,Logistic Regression,FLAML
365,,0.42918976208231957,0.801683,290.57938899999994,0.4293494684579966,Logistic Regression,FLAML
366,,0.42932239769513275,0.797981,291.3773699999999,0.4293494684579966,Logistic Regression,FLAML
367,,0.4291821787372782,0.78814,292.1655099999999,0.4293494684579966,Logistic Regression,FLAML
368,,0.4292730679883989,0.782184,292.9476939999999,0.4293494684579966,Logistic Regression,FLAML
369,,0.42928466139615923,0.774607,293.7223009999999,0.4293494684579966,Logistic Regression,FLAML
370,,0.4291705240698736,0.79021,294.5125109999999,0.4293494684579966,Logistic Regression,FLAML
371,,0.4291629814463443,0.77979,295.2923009999999,0.4293494684579966,Logistic Regression,FLAML
372,,0.42925258832982244,0.861571,296.1538719999999,0.4293494684579966,Logistic Regression,FLAML
373,,0.42921184657503725,0.797182,296.95105399999994,0.4293494684579966,Logistic Regression,FLAML
374,,0.42926993749105363,0.750591,297.7016449999999,0.4293494684579966,Logistic Regression,FLAML
375,,0.42928634132154747,0.800639,298.5022839999999,0.4293494684579966,Logistic Regression,FLAML
376,,0.4293161810476202,0.800691,299.3029749999999,0.4293494684579966,Logistic Regression,FLAML
377,,0.42918841795703383,0.766395,300.0693699999999,0.4293494684579966,Logistic Regression,FLAML
0,,0.40698959278618935,4.102673,4.102673,0.40698959278618935,Extra Trees,FLAML
1,,0.40314939620363033,8.447697,12.550370000000001,0.40698959278618935,Extra Trees,FLAML
2,,0.4076939256521907,4.0207,16.57107,0.4076939256521907,Extra Trees,FLAML
3,,0.39775775932711904,5.658901,22.229971,0.4076939256521907,Extra Trees,FLAML
4,,0.4060653084835822,2.818016,25.047987,0.4076939256521907,Extra Trees,FLAML
5,,0.40537764796029624,4.097885,29.145871999999997,0.4076939256521907,Extra Trees,FLAML
6,,0.403156962584295,4.439548,33.58542,0.4076939256521907,Extra Trees,FLAML
7,,0.39758932098786043,2.9786390000000003,36.564059,0.4076939256521907,Extra Trees,FLAML
8,,0.4023516629308191,4.616474,41.180533,0.4076939256521907,Extra Trees,FLAML
9,,0.3995194791347007,5.392182,46.572714999999995,0.4076939256521907,Extra Trees,FLAML
10,,0.4026297296865356,4.313564,50.886278999999995,0.4076939256521907,Extra Trees,FLAML
11,,0.40535731668299646,2.910974,53.797253,0.4076939256521907,Extra Trees,FLAML
12,,0.4016417721866555,9.931422,63.728674999999996,0.4076939256521907,Extra Trees,FLAML
